,itemId,userId,user_cat,rating,timestamp,rating_group,item_cat,noise
10275651,2303,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
10284950,2312,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
10302755,2320,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
10316332,2321,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
10364149,2329,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
10371013,2333,137976,Variable,3,9/30/1999,Au,Strongly-preferred,0
10373978,2334,137976,Variable,4,10/4/1999,Su,Averagely-preferred,0
10388795,2336,137976,Variable,4,9/30/1999,Su,Strongly-preferred,0
10400225,2341,137976,Variable,3,12/7/1999,Au,Averagely-preferred,0
10402169,2344,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
10409088,2349,137976,Variable,3,10/8/1999,Au,Strongly-preferred,0
10410373,2351,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
10417004,2352,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
10431184,2353,137976,Variable,2,10/4/1999,Au,Variably-preferred,0
10452861,2355,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
10454078,2356,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
10498591,2374,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
10512649,2378,137976,Variable,1,10/8/1999,Wu,Averagely-preferred,0
10516034,2379,137976,Variable,1,10/8/1999,Wu,Averagely-preferred,0
10518802,2380,137976,Variable,1,10/8/1999,Wu,Averagely-preferred,0
10521527,2381,137976,Variable,1,10/8/1999,Wu,Variably-preferred,0
10531163,2384,137976,Variable,2,10/4/1999,Au,Variably-preferred,0
10540507,2390,137976,Variable,3,9/30/1999,Au,Strongly-preferred,0
10547007,2391,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
10548543,2392,137976,Variable,1,12/3/1999,Wu,Averagely-preferred,0
10576645,2395,137976,Variable,5,9/30/1999,Su,Strongly-preferred,0
10601129,2396,137976,Variable,5,9/30/1999,Su,Strongly-preferred,0
10615378,2402,137976,Variable,1,10/25/1999,Wu,Averagely-preferred,0
10620677,2403,137976,Variable,1,3/14/2000,Wu,Strongly-preferred,0
10624284,2404,137976,Variable,1,10/25/1999,Wu,Averagely-preferred,0
10643919,2406,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
10654593,2407,137976,Variable,4,10/4/1999,Su,Averagely-preferred,0
10661891,2409,137976,Variable,1,10/15/1999,Wu,Averagely-preferred,0
10666964,2410,137976,Variable,1,10/15/1999,Wu,Averagely-preferred,0
10675411,2412,137976,Variable,2,10/8/1999,Au,Averagely-preferred,0
10685182,2416,137976,Variable,1,10/4/1999,Wu,Averagely-preferred,0
10686403,2418,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
10722286,2425,137976,Variable,4,11/17/1999,Su,Strongly-preferred,0
10744768,2431,137976,Variable,1,12/3/1999,Wu,Averagely-preferred,0
10755429,2439,137976,Variable,3,11/17/1999,Au,Strongly-preferred,0
10773771,2454,137976,Variable,3,1/13/2000,Au,Averagely-preferred,0
10787966,2458,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
10796159,2463,137976,Variable,4,10/4/1999,Su,Averagely-preferred,0
10802041,2467,137976,Variable,2,10/15/1999,Au,Strongly-preferred,0
10804996,2468,137976,Variable,1,10/4/1999,Wu,Averagely-preferred,0
10808675,2469,137976,Variable,4,10/8/1999,Su,Averagely-preferred,0
10828030,2473,137976,Variable,1,10/4/1999,Wu,Averagely-preferred,0
10831306,2474,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
10840771,2478,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
10847712,2485,137976,Variable,1,9/30/1999,Wu,Averagely-preferred,0
10895713,2502,137976,Variable,4,5/19/2000,Su,Strongly-preferred,0
10912193,2517,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
10914255,2518,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
10915047,2519,137976,Variable,3,1/5/2000,Au,Averagely-preferred,0
10920050,2524,137976,Variable,1,11/3/1999,Wu,Averagely-preferred,0
10943304,2529,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
10963701,2539,137976,Variable,2,11/2/1999,Au,Averagely-preferred,0
10964801,2540,137976,Variable,5,5/7/2000,Su,Averagely-preferred,0
10993955,2550,137976,Variable,5,10/8/1999,Su,Strongly-preferred,0
10995740,2551,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
11067407,2571,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
11092566,2580,137976,Variable,4,12/27/1999,Su,Strongly-preferred,0
11100356,2582,137976,Variable,2,10/15/1999,Au,Averagely-preferred,0
11102299,2583,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
11109571,2596,137976,Variable,4,11/2/1999,Su,Strongly-preferred,0
11127676,2599,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
11141325,2605,137976,Variable,1,5/21/2000,Wu,Averagely-preferred,0
11145994,2611,137976,Variable,4,3/8/2000,Su,Strongly-preferred,0
11147099,2612,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
11179576,2625,137976,Variable,3,12/21/1999,Au,Averagely-preferred,0
11209422,2628,137976,Variable,1,10/8/1999,Wu,Averagely-preferred,0
11212670,2633,137976,Variable,4,10/15/1999,Su,Averagely-preferred,0
11248529,2644,137976,Variable,3,8/23/2000,Au,Strongly-preferred,0
11252366,2648,137976,Variable,3,8/23/2000,Au,Strongly-preferred,0
11268734,2657,137976,Variable,3,10/15/1999,Au,Variably-preferred,0
11270107,2660,137976,Variable,4,10/25/1999,Su,Strongly-preferred,0
11280312,2664,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
11296825,2671,137976,Variable,1,12/21/1999,Wu,Variably-preferred,0
11300769,2672,137976,Variable,3,12/5/2000,Au,Averagely-preferred,0
11305785,2677,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
11342991,2687,137976,Variable,3,3/8/2000,Au,Variably-preferred,0
11348979,2689,137976,Variable,5,10/2/2000,Su,Variably-preferred,0
11369464,2692,137976,Variable,4,5/19/2000,Su,Strongly-preferred,0
11371351,2693,137976,Variable,4,12/3/1999,Su,Strongly-preferred,0
11380268,2694,137976,Variable,1,12/3/1999,Wu,Averagely-preferred,0
11413176,2700,137976,Variable,3,2/11/2000,Au,Strongly-preferred,0
11458131,2707,137976,Variable,2,11/17/1999,Au,Variably-preferred,0
11479560,2710,137976,Variable,4,11/3/1999,Su,Averagely-preferred,0
11494496,2712,137976,Variable,1,4/12/2000,Wu,Variably-preferred,0
11528282,2716,137976,Variable,4,9/30/1999,Su,Strongly-preferred,0
11544164,2719,137976,Variable,1,10/2/2000,Wu,Averagely-preferred,0
11564118,2723,137976,Variable,4,7/20/2000,Su,Averagely-preferred,0
11583531,2729,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
11588850,2731,137976,Variable,3,11/3/1999,Au,Strongly-preferred,0
11593589,2734,137976,Variable,4,10/4/1999,Su,Averagely-preferred,0
11598922,2736,137976,Variable,4,8/2/2000,Su,Averagely-preferred,0
11616547,2746,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
11619489,2747,137976,Variable,4,10/15/1999,Su,Averagely-preferred,0
11623229,2750,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
11629142,2759,137976,Variable,5,5/7/2000,Su,Averagely-preferred,0
11637569,2761,137976,Variable,5,12/1/1999,Su,Strongly-preferred,0
11676491,2762,137976,Variable,3,4/20/2000,Au,Strongly-preferred,0
11688464,2763,137976,Variable,3,1/13/2000,Au,Variably-preferred,0
11692009,2767,137976,Variable,1,2/12/2000,Wu,Variably-preferred,0
11702404,2770,137976,Variable,2,8/2/2000,Au,Averagely-preferred,0
11707072,2776,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
11710420,2781,137976,Variable,3,1/13/2000,Au,Averagely-preferred,0
11713218,2787,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
11719013,2788,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
11739648,2791,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
11743996,2792,137976,Variable,2,10/15/1999,Au,Averagely-preferred,0
11776040,2797,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
11780081,2801,137976,Variable,4,10/4/1999,Su,Variably-preferred,0
11782128,2802,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
11816082,2816,137976,Variable,1,10/25/1999,Wu,Averagely-preferred,0
11820702,2819,137976,Variable,5,5/17/2000,Su,Strongly-preferred,0
11854663,2852,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
11904703,2858,137976,Variable,4,11/29/1999,Su,Strongly-preferred,0
11908795,2860,137976,Variable,2,7/2/2000,Au,Averagely-preferred,0
11916387,2863,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
11921894,2870,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
11930351,2871,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
11969705,2890,137976,Variable,5,5/17/2000,Su,Strongly-preferred,0
11990827,2908,137976,Variable,5,2/21/2000,Su,Strongly-preferred,0
11994351,2912,137976,Variable,5,9/5/2000,Su,Strongly-preferred,0
12023314,2916,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
12027198,2917,137976,Variable,5,5/7/2000,Su,Strongly-preferred,0
12050438,2918,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
12053348,2919,137976,Variable,3,11/17/1999,Au,Strongly-preferred,0
12064818,2926,137976,Variable,4,10/4/1999,Su,Variably-preferred,0
12067675,2929,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
12072454,2936,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
12073334,2937,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
12102464,2947,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
12116849,2949,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
12135768,2953,137976,Variable,1,10/4/1999,Wu,Averagely-preferred,0
12176738,2959,137976,Variable,1,3/8/2000,Wu,Strongly-preferred,0
12183723,2966,137976,Variable,4,5/12/2000,Su,Strongly-preferred,0
12193135,2968,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
12201800,2973,137976,Variable,5,10/8/1999,Su,Strongly-preferred,0
12206629,2976,137976,Variable,3,6/5/2000,Au,Averagely-preferred,0
12223572,2985,137976,Variable,4,10/25/1999,Su,Averagely-preferred,0
12250264,2987,137976,Variable,3,10/25/1999,Au,Variably-preferred,0
12251042,2988,137976,Variable,4,11/17/1999,Su,Strongly-preferred,0
12299200,2997,137976,Variable,5,11/17/1999,Su,Strongly-preferred,0
12326543,3006,137976,Variable,5,4/21/2000,Su,Strongly-preferred,0
12328610,3007,137976,Variable,5,1/23/2000,Su,Strongly-preferred,0
12341730,3019,137976,Variable,5,11/3/1999,Su,Strongly-preferred,0
12356932,3030,137976,Variable,4,1/13/2000,Su,Strongly-preferred,0
12370447,3033,137976,Variable,2,10/25/1999,Au,Variably-preferred,0
12382682,3037,137976,Variable,3,11/3/1999,Au,Strongly-preferred,0
12383302,3038,137976,Variable,4,11/3/1999,Su,Strongly-preferred,0
12392466,3039,137976,Variable,4,11/17/1999,Su,Strongly-preferred,0
12399429,3044,137976,Variable,5,5/7/2000,Su,Strongly-preferred,0
12400265,3045,137976,Variable,1,12/3/1999,Wu,Averagely-preferred,0
12400861,3046,137976,Variable,3,10/25/1999,Au,Strongly-preferred,0
12423336,3055,137976,Variable,3,12/24/2000,Au,Variably-preferred,0
12433243,3062,137976,Variable,3,11/3/1999,Au,Strongly-preferred,0
12439661,3067,137976,Variable,4,11/17/1999,Su,Strongly-preferred,0
12448618,3071,137976,Variable,4,8/23/2000,Su,Strongly-preferred,0
12456067,3072,137976,Variable,5,3/14/2000,Su,Strongly-preferred,0
12458814,3075,137976,Variable,3,1/13/2000,Au,Strongly-preferred,0
12461326,3078,137976,Variable,2,12/27/2000,Au,Strongly-preferred,0
12462684,3079,137976,Variable,4,2/5/2001,Su,Strongly-preferred,0
12475805,3081,137976,Variable,3,11/29/1999,Au,Variably-preferred,0
12484280,3082,137976,Variable,2,3/8/2000,Au,Averagely-preferred,0
12488641,3083,137976,Variable,3,7/20/2000,Au,Strongly-preferred,0
12502235,3090,137976,Variable,5,8/23/2000,Su,Strongly-preferred,0
12505107,3093,137976,Variable,4,11/17/1999,Su,Strongly-preferred,0
12509430,3095,137976,Variable,5,11/17/1999,Su,Strongly-preferred,0
12518068,3099,137976,Variable,2,3/14/2000,Au,Averagely-preferred,0
12523587,3100,137976,Variable,4,1/5/2000,Su,Strongly-preferred,0
12540577,3104,137976,Variable,3,11/17/1999,Au,Strongly-preferred,0
12547278,3105,137976,Variable,2,11/17/1999,Au,Strongly-preferred,0
12562849,3108,137976,Variable,3,12/3/1999,Au,Strongly-preferred,0
12592906,3114,137976,Variable,5,12/6/1999,Su,Strongly-preferred,0
12597301,3125,137976,Variable,4,7/17/2000,Su,Strongly-preferred,0
12600006,3129,137976,Variable,3,8/23/2000,Au,Strongly-preferred,0
12603083,3134,137976,Variable,5,1/5/2000,Su,Strongly-preferred,0
12604567,3135,137976,Variable,4,1/5/2000,Su,Strongly-preferred,0
12639914,3148,137976,Variable,4,11/3/2000,Su,Strongly-preferred,0
12643060,3152,137976,Variable,5,1/5/2000,Su,Strongly-preferred,0
12648077,3155,137976,Variable,1,1/17/2001,Wu,Averagely-preferred,0
12672636,3160,137976,Variable,1,11/20/2000,Wu,Strongly-preferred,0
12674503,3163,137976,Variable,4,3/8/2000,Su,Strongly-preferred,0
12681375,3168,137976,Variable,1,5/7/2000,Wu,Strongly-preferred,0
12709024,3175,137976,Variable,5,1/16/2000,Su,Strongly-preferred,0
12722580,3176,137976,Variable,4,8/12/2000,Su,Variably-preferred,0
12732465,3182,137976,Variable,4,1/3/2000,Su,Strongly-preferred,0
12746802,3196,137976,Variable,4,1/29/2000,Su,Strongly-preferred,0
12753949,3200,137976,Variable,4,1/13/2000,Su,Strongly-preferred,0
12756078,3201,137976,Variable,3,8/23/2000,Au,Strongly-preferred,0
12771640,3210,137976,Variable,3,8/21/2000,Au,Strongly-preferred,0
12780970,3235,137976,Variable,1,1/29/2000,Wu,Averagely-preferred,0
12787005,3244,137976,Variable,3,1/29/2000,Au,Strongly-preferred,0
12791640,3246,137976,Variable,2,1/29/2000,Au,Strongly-preferred,0
12798725,3247,137976,Variable,1,3/14/2000,Wu,Averagely-preferred,0
12828463,3253,137976,Variable,3,3/8/2000,Au,Variably-preferred,0
12843621,3255,137976,Variable,3,3/14/2000,Au,Averagely-preferred,0
12862171,3258,137976,Variable,1,3/14/2000,Wu,Averagely-preferred,0
12868077,3260,137976,Variable,5,6/17/2000,Su,Strongly-preferred,0
12886201,3265,137976,Variable,5,2/21/2000,Su,Strongly-preferred,0
12912062,3274,137976,Variable,2,1/29/2000,Au,Averagely-preferred,0
12920777,3281,137976,Variable,3,8/21/2000,Au,Strongly-preferred,0
12935083,3298,137976,Variable,3,8/2/2000,Au,Variably-preferred,0
12950366,3304,137976,Variable,5,4/21/2000,Su,Strongly-preferred,0
12964996,3317,137976,Variable,3,6/14/2001,Au,Strongly-preferred,0
12968856,3326,137976,Variable,2,6/14/2001,Au,Averagely-preferred,0
12977882,3334,137976,Variable,3,4/21/2000,Au,Strongly-preferred,0
12979148,3340,137976,Variable,5,4/21/2000,Su,Variably-preferred,0
12981445,3342,137976,Variable,4,2/21/2000,Su,Strongly-preferred,0
12996969,3358,137976,Variable,2,3/14/2000,Au,Strongly-preferred,0
13011951,3361,137976,Variable,3,3/14/2000,Au,Strongly-preferred,0
13018993,3362,137976,Variable,5,3/14/2000,Su,Strongly-preferred,0
13026478,3363,137976,Variable,2,4/20/2000,Au,Strongly-preferred,0
13027548,3364,137976,Variable,5,3/14/2000,Su,Strongly-preferred,0
13030557,3370,137976,Variable,1,4/21/2000,Wu,Averagely-preferred,0
13033812,3384,137976,Variable,4,3/14/2000,Su,Strongly-preferred,0
13041956,3386,137976,Variable,1,3/14/2000,Wu,Strongly-preferred,0
13080885,3408,137976,Variable,2,6/14/2001,Au,Strongly-preferred,0
13100456,3418,137976,Variable,3,3/14/2000,Au,Strongly-preferred,0
13112984,3421,137976,Variable,3,8/23/2000,Au,Strongly-preferred,0
13113972,3422,137976,Variable,3,3/14/2000,Au,Variably-preferred,0
13114314,3423,137976,Variable,1,3/23/2000,Wu,Averagely-preferred,0
13120375,3424,137976,Variable,3,3/14/2000,Au,Strongly-preferred,0
13120828,3425,137976,Variable,1,3/23/2000,Wu,Averagely-preferred,0
13121938,3426,137976,Variable,2,3/23/2000,Au,Averagely-preferred,0
13125159,3429,137976,Variable,5,3/14/2000,Su,Strongly-preferred,0
13132553,3435,137976,Variable,4,3/14/2000,Su,Strongly-preferred,0
13148605,3446,137976,Variable,2,3/23/2000,Au,Strongly-preferred,0
13160470,3448,137976,Variable,3,3/14/2000,Au,Strongly-preferred,0
13168850,3451,137976,Variable,2,3/14/2000,Au,Strongly-preferred,0
13184568,3467,137976,Variable,5,3/23/2000,Su,Strongly-preferred,0
13188515,3468,137976,Variable,5,3/23/2000,Su,Strongly-preferred,0
13190457,3469,137976,Variable,4,3/23/2000,Su,Strongly-preferred,0
13205538,3471,137976,Variable,1,3/23/2000,Wu,Strongly-preferred,0
13206612,3475,137976,Variable,5,3/23/2000,Su,Strongly-preferred,0
13216303,3478,137976,Variable,3,3/23/2000,Au,Averagely-preferred,0
13221064,3480,137976,Variable,2,3/23/2000,Au,Averagely-preferred,0
13236902,3481,137976,Variable,4,4/12/2000,Su,Strongly-preferred,0
13250086,3489,137976,Variable,1,3/23/2000,Wu,Averagely-preferred,0
13265139,3499,137976,Variable,5,3/23/2000,Su,Strongly-preferred,0
13265888,3500,137976,Variable,2,3/23/2000,Au,Averagely-preferred,0
13274699,3504,137976,Variable,5,3/23/2000,Su,Strongly-preferred,0
13281225,3507,137976,Variable,3,4/20/2000,Au,Strongly-preferred,0
13292705,3510,137976,Variable,3,11/20/2000,Au,Strongly-preferred,0
13306552,3524,137976,Variable,5,4/20/2000,Su,Averagely-preferred,0
13313359,3526,137976,Variable,5,4/20/2000,Su,Strongly-preferred,0
13329583,3528,137976,Variable,1,4/20/2000,Wu,Averagely-preferred,0
13350068,3539,137976,Variable,3,6/10/2000,Au,Strongly-preferred,0
13357411,3545,137976,Variable,5,4/20/2000,Su,Strongly-preferred,0
13358913,3546,137976,Variable,5,4/20/2000,Su,Strongly-preferred,0
13359377,3547,137976,Variable,4,4/20/2000,Su,Strongly-preferred,0
13366876,3551,137976,Variable,4,4/20/2000,Su,Strongly-preferred,0
13375689,3552,137976,Variable,1,4/20/2000,Wu,Strongly-preferred,0
13396795,3566,137976,Variable,3,6/14/2001,Au,Averagely-preferred,0
13433504,3578,137976,Variable,3,12/27/2000,Au,Strongly-preferred,0
13439336,3591,137976,Variable,3,5/3/2000,Au,Averagely-preferred,0
13443362,3593,137976,Variable,1,6/14/2001,Wu,Weakly-preferred,0
13455121,3608,137976,Variable,4,5/3/2000,Su,Variably-preferred,0
13455897,3613,137976,Variable,5,5/3/2000,Su,Strongly-preferred,0
13457982,3614,137976,Variable,2,5/3/2000,Au,Averagely-preferred,0
13471018,3618,137976,Variable,3,1/16/2001,Au,Averagely-preferred,0
13495746,3624,137976,Variable,4,5/28/2000,Su,Averagely-preferred,0
13502206,3633,137976,Variable,5,5/18/2000,Su,Averagely-preferred,0
13530948,3668,137976,Variable,4,5/22/2000,Su,Strongly-preferred,0
13541917,3671,137976,Variable,4,5/22/2000,Su,Strongly-preferred,0
13549589,3678,137976,Variable,4,5/22/2000,Su,Strongly-preferred,0
13550012,3679,137976,Variable,4,5/22/2000,Su,Strongly-preferred,0
13550325,3680,137976,Variable,5,5/22/2000,Su,Strongly-preferred,0
13561474,3683,137976,Variable,5,5/22/2000,Su,Strongly-preferred,0
13563316,3684,137976,Variable,4,5/22/2000,Su,Averagely-preferred,0
13571648,3688,137976,Variable,3,5/22/2000,Au,Averagely-preferred,0
13572576,3689,137976,Variable,1,5/22/2000,Wu,Variably-preferred,0
13573344,3690,137976,Variable,1,5/22/2000,Wu,Averagely-preferred,0
13592136,3699,137976,Variable,2,5/22/2000,Au,Averagely-preferred,0
13595505,3701,137976,Variable,4,5/22/2000,Su,Averagely-preferred,0
13604303,3702,137976,Variable,4,5/22/2000,Su,Variably-preferred,0
13613064,3703,137976,Variable,4,5/22/2000,Su,Strongly-preferred,0
13618509,3704,137976,Variable,2,5/22/2000,Au,Averagely-preferred,0
13623259,3706,137976,Variable,2,5/22/2000,Au,Strongly-preferred,0
13626324,3708,137976,Variable,1,5/22/2000,Wu,Averagely-preferred,0
13629385,3712,137976,Variable,4,5/22/2000,Su,Averagely-preferred,0
13629996,3714,137976,Variable,1,5/22/2000,Wu,Averagely-preferred,0
13630294,3715,137976,Variable,1,5/22/2000,Wu,Averagely-preferred,0
13643558,3723,137976,Variable,3,5/31/2000,Au,Strongly-preferred,0
13652723,3730,137976,Variable,5,5/31/2000,Su,Strongly-preferred,0
13654895,3733,137976,Variable,4,5/31/2000,Su,Strongly-preferred,0
13659295,3735,137976,Variable,4,5/31/2000,Su,Strongly-preferred,0
13659814,3736,137976,Variable,5,5/31/2000,Su,Strongly-preferred,0
13660395,3738,137976,Variable,4,5/31/2000,Su,Averagely-preferred,0
13697555,3751,137976,Variable,4,12/24/2000,Su,Strongly-preferred,0
13730094,3755,137976,Variable,3,6/14/2001,Au,Averagely-preferred,0
13732530,3760,137976,Variable,4,6/22/2000,Su,Variably-preferred,0
13736277,3763,137976,Variable,4,6/22/2000,Su,Averagely-preferred,0
13791117,3793,137976,Variable,3,6/14/2001,Au,Strongly-preferred,0
13814193,3812,137976,Variable,3,7/12/2000,Au,Variably-preferred,0
13814743,3813,137976,Variable,4,7/12/2000,Su,Variably-preferred,0
13816425,3814,137976,Variable,5,7/12/2000,Su,Strongly-preferred,0
13840298,3827,137976,Variable,3,8/21/2000,Au,Averagely-preferred,0
13852681,3844,137976,Variable,1,8/2/2000,Wu,Variably-preferred,0
13856045,3852,137976,Variable,3,6/14/2001,Au,Variably-preferred,0
13872071,3865,137976,Variable,3,3/22/2001,Au,Averagely-preferred,0
13879508,3868,137976,Variable,5,8/16/2000,Su,Strongly-preferred,0
13884170,3869,137976,Variable,2,8/16/2000,Au,Averagely-preferred,0
13886159,3871,137976,Variable,3,8/16/2000,Au,Strongly-preferred,0
13923449,3897,137976,Variable,4,6/14/2001,Su,Strongly-preferred,0
13957812,3926,137976,Variable,3,9/27/2000,Au,Averagely-preferred,0
14019882,3967,137976,Variable,2,6/14/2001,Au,Strongly-preferred,0
14032230,3972,137976,Variable,3,3/22/2001,Au,Strongly-preferred,0
14066139,3983,137976,Variable,5,12/19/2000,Su,Strongly-preferred,0
14083928,3989,137976,Variable,4,1/4/2001,Su,Strongly-preferred,0
14128182,3996,137976,Variable,5,12/24/2000,Su,Strongly-preferred,0
14132639,3998,137976,Variable,3,6/14/2001,Au,Averagely-preferred,0
14143536,4002,137976,Variable,3,11/30/2000,Au,Strongly-preferred,0
14144383,4003,137976,Variable,2,11/30/2000,Au,Averagely-preferred,0
14153838,4007,137976,Variable,2,1/24/2001,Au,Strongly-preferred,0
14157776,4008,137976,Variable,3,11/30/2000,Au,Averagely-preferred,0
14158574,4009,137976,Variable,3,11/30/2000,Au,Averagely-preferred,0
14178466,4012,137976,Variable,3,12/24/2000,Au,Averagely-preferred,0
14209763,4018,137976,Variable,4,6/14/2001,Su,Averagely-preferred,0
14275183,4029,137976,Variable,3,1/16/2001,Au,Variably-preferred,0
14297181,4034,137976,Variable,5,1/8/2001,Su,Strongly-preferred,0
14301931,4037,137976,Variable,5,12/24/2000,Su,Strongly-preferred,0
14304374,4039,137976,Variable,1,12/24/2000,Wu,Averagely-preferred,0
14309753,4041,137976,Variable,3,12/24/2000,Au,Variably-preferred,0
14323979,4062,137976,Variable,3,1/24/2001,Au,Averagely-preferred,0
14333658,4079,137976,Variable,4,1/24/2001,Su,Averagely-preferred,0
14334360,4080,137976,Variable,3,1/24/2001,Au,Averagely-preferred,0
14335360,4082,137976,Variable,3,1/24/2001,Au,Averagely-preferred,0
14350191,4085,137976,Variable,3,1/24/2001,Au,Variably-preferred,0
14356191,4095,137976,Variable,3,1/24/2001,Au,Strongly-preferred,0
14356617,4098,137976,Variable,4,1/24/2001,Su,Strongly-preferred,0
14359111,4102,137976,Variable,1,1/24/2001,Wu,Strongly-preferred,0
14362454,4103,137976,Variable,3,1/24/2001,Au,Strongly-preferred,0
14368765,4106,137976,Variable,2,1/24/2001,Au,Averagely-preferred,0
14370712,4116,137976,Variable,5,1/24/2001,Su,Strongly-preferred,0
14371983,4117,137976,Variable,5,1/24/2001,Su,Strongly-preferred,0
14375260,4121,137976,Variable,3,1/24/2001,Au,Averagely-preferred,0
14375483,4122,137976,Variable,4,1/24/2001,Su,Averagely-preferred,0
14375993,4123,137976,Variable,4,1/24/2001,Su,Averagely-preferred,0
14384114,4128,137976,Variable,2,1/24/2001,Au,Variably-preferred,0
14417302,4174,137976,Variable,5,3/16/2001,Su,Strongly-preferred,0
14420617,4186,137976,Variable,3,3/16/2001,Au,Variably-preferred,0
14422606,4190,137976,Variable,3,3/16/2001,Au,Strongly-preferred,0
14424407,4197,137976,Variable,5,3/16/2001,Su,Strongly-preferred,0
14427770,4206,137976,Variable,3,3/16/2001,Au,Averagely-preferred,0
14432166,4211,137976,Variable,3,3/16/2001,Au,Strongly-preferred,0
14437867,4216,137976,Variable,3,3/16/2001,Au,Strongly-preferred,0
14438194,4217,137976,Variable,3,3/16/2001,Au,Strongly-preferred,0
14553108,4276,137976,Variable,3,6/14/2001,Au,Strongly-preferred,0
14558661,4285,137976,Variable,3,6/14/2001,Au,Averagely-preferred,0
14562549,4292,137976,Variable,4,6/14/2001,Su,Strongly-preferred,0
14564494,4296,137976,Variable,1,6/14/2001,Wu,Averagely-preferred,0
14564845,4297,137976,Variable,4,6/14/2001,Su,Strongly-preferred,0
14628093,4318,137976,Variable,5,6/14/2001,Su,Averagely-preferred,0
14635238,4321,137976,Variable,2,6/14/2001,Au,Averagely-preferred,0
14637064,4322,137976,Variable,4,6/14/2001,Su,Strongly-preferred,0
14641546,4326,137976,Variable,3,6/14/2001,Au,Strongly-preferred,0
14647625,4332,137976,Variable,3,6/14/2001,Au,Averagely-preferred,0
14649942,4333,137976,Variable,4,6/14/2001,Su,Averagely-preferred,0
14668139,4349,137976,Variable,3,6/14/2001,Au,Strongly-preferred,0
14685774,4361,137976,Variable,4,6/14/2001,Su,Strongly-preferred,0
355385,29,138235,Average,5,5/21/2007,Su,Strongly-preferred,0
411011,32,138235,Average,4.5,8/27/2007,Su,Strongly-preferred,0
569206,47,138235,Average,4,5/21/2007,Su,Strongly-preferred,0
889628,110,138235,Average,3,8/23/2008,Au,Strongly-preferred,0
1217429,165,138235,Average,1.5,2/23/2008,Wu,Averagely-preferred,0
1369272,196,138235,Average,1,2/23/2008,Wu,Averagely-preferred,0
1582786,235,138235,Average,4.5,3/19/2008,Su,Strongly-preferred,0
1747589,260,138235,Average,2.5,12/26/2010,Au,Strongly-preferred,0
2192421,318,138235,Average,3,4/7/2008,Au,Strongly-preferred,0
2278096,337,138235,Average,2.5,1/27/2008,Au,Strongly-preferred,0
2832371,407,138235,Average,4,2/1/2008,Su,Averagely-preferred,0
3467314,520,138235,Average,2.5,1/27/2008,Au,Averagely-preferred,0
3642832,541,138235,Average,5,5/21/2007,Su,Strongly-preferred,0
4012466,592,138235,Average,4,5/21/2007,Su,Averagely-preferred,0
